date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix
2021-06-15,JNJ,165.23,165.86,164.39,164.49,6144279.0,1.0,-0.5979354384286353,172.5394732451495,162.43852675485044,48.48974010064861,-106.66341251876788,21.751658889668885,167.95933333333332,165.54783333333336,25.995
2021-06-15,JPM,156.7,156.92,154.13,155.18,25967962.0,1.0,0.14482168390921402,168.70895614311536,156.74304385688464,47.71082896195948,-168.41798162043193,28.406064362226452,161.89466666666667,157.23766666666668,25.995
2021-06-15,KO,55.78,55.79,55.19,55.41,12758392.0,1.0,0.409564706909336,56.48351731171671,54.12048268828329,56.71189514531938,53.874042232187925,16.371268901799514,55.01266666666666,54.148666666666664,25.995
2021-06-15,MCD,237.525,237.8099,235.66,236.35,2442833.0,1.0,1.0308129525001561,237.02197589006238,229.39302410993758,57.292811394057125,146.20922573365678,20.594594661227028,233.161,231.71050000000002,25.995
2021-06-15,MMM,201.8,201.86,199.53,200.61,1969538.0,1.0,0.45121205291928845,205.08930789926424,200.46069210073577,53.06501556181676,-110.70458115738957,4.282296545487608,202.82066666666668,199.46866666666668,25.995
2021-06-15,MRK,75.5,75.77,74.72,75.7,15492291.0,1.0,-0.6300339177702057,80.70143770762692,71.80056229237309,47.889844611872704,-20.991433248785242,85.01776134473687,76.846,76.82716666666667,25.995
2021-06-15,MSFT,259.775,259.99,257.68,258.36,20797950.0,1.0,2.4407204309403028,260.7683366095594,240.7696633904406,57.187306511864854,163.45475294394262,19.787369331127586,249.35333333333335,249.6725,25.995
2021-06-15,NKE,131.54,131.75,129.83,130.29,5788900.0,1.0,-0.7888707119498406,137.32433526735565,129.97966473264432,44.846222192121104,-145.4449383031519,26.372383205376014,134.032,133.56083333333333,25.995
2021-06-15,NVDA,716.6,720.65,709.118,711.54,6519296.0,1.0,33.23516214159122,758.5087035783225,551.3332964216776,64.79505482737315,116.79624582036168,51.00109564413648,626.6796666666667,602.337,25.995
2021-06-15,PG,135.2,135.64,134.55,134.65,6459661.0,1.0,-0.19382588338453388,139.07324236003257,132.6927576399674,49.63384470400087,-61.304975027773466,6.6644378377552185,135.987,135.44333333333333,25.995
2021-06-15,SHW,274.92,274.92,271.12,271.62,1508719.0,1.0,-9.121945275829773,289.15660194177144,273.38639805822845,26.185965276065076,-237.50236024137794,41.519893717201015,282.5096666666667,336.40400000000005,25.995
2021-06-15,TRV,153.87,155.415,152.69,154.62,1140517.0,1.0,-0.6986487068912766,162.36785325978323,152.8471467402168,49.1757923543941,-138.34791566234964,21.317084866011317,158.06366666666665,155.69733333333335,25.995
2021-06-15,UNH,399.96,401.5,396.47,400.28,3158755.0,1.0,-0.6661701884132185,416.93084349708136,396.0751565029186,54.28323487765156,-140.70765283826003,3.6916086990105996,408.3823333333333,395.31333333333333,25.995
2021-06-15,V,234.44,234.8,232.62,232.98,9141383.0,1.0,1.9552432227671375,235.70276296697287,223.21023703302714,57.10888486901028,110.38783955908004,21.843388621650575,228.767,225.19816666666668,25.995
2021-06-15,VZ,57.18,57.445,57.16,57.29,14438958.0,1.0,-0.09289558758575112,57.621208981922656,56.20379101807735,49.74957115006385,-18.846933344802714,4.9259985020715,57.51533333333334,57.64216666666667,25.995
2021-06-15,WMT,140.84,140.91,139.66,140.0,7218357.0,1.0,0.03778361217925408,143.17893094481266,139.3660690551873,50.140860616132684,-37.5457230430194,4.186545060971106,140.69933333333333,139.47650000000002,25.995
2021-06-16,AAPL,130.37,130.89,128.461,130.15,100286328.0,2.0,0.387604947909054,130.29497090822312,122.74902909177689,52.77374441548458,146.9238155022274,10.654866716521257,126.58533333333334,127.89808333333332,26.25
2021-06-16,AMGN,240.87,244.505,238.0,239.58,3568754.0,2.0,-1.8582319613002767,251.65241319538254,229.94858680461746,47.02984024225669,-44.82882509238473,4.333439553431835,244.44366666666664,247.17433333333335,26.25
2021-06-16,AMZN,3392.0,3426.35,3360.53,3415.25,4404856.0,2.0,30.16704840288139,3406.5198238153066,3130.7611761846933,57.7823702918812,201.17089289395224,27.836889457220565,3256.490333333333,3272.2781666666665,26.25
2021-06-16,AXP,165.78,166.65,164.27,164.68,3920769.0,2.0,2.877533132546972,169.37040709287362,154.39459290712637,61.56732411091075,94.76409675394017,24.9432915655997,159.94633333333334,153.45483333333334,26.25
2021-06-16,BA,245.25,246.0601,241.55,242.27,11035552.0,2.0,2.4854786283117107,261.85695736142344,227.92304263857662,51.25002867073252,25.366132558346674,6.870702787031162,239.34966666666665,242.29100000000003,26.25
2021-06-16,CAT,219.01,219.39,216.7,217.16,4780662.0,2.0,-4.06056029379306,252.92260121220036,216.68739878779965,41.12250480985729,-236.1745517026485,44.41538815474901,236.59433333333334,233.25900000000001,26.25
2021-06-16,CRM,242.0,245.01,239.48,242.39,5694864.0,2.0,5.149252801749242,248.4792658158984,219.27373418410164,57.77856678624589,103.13424996334449,30.129504180144405,227.546,225.90733333333336,26.25
2021-06-16,CSCO,53.85,53.92,53.13,53.47,17915578.0,2.0,0.5001134069106428,54.95678037813049,51.98921962186951,55.79169568281315,37.22723758676364,9.211963764926319,53.177,52.39375,26.25
2021-06-16,CVX,110.03,110.51,108.9,109.67,10681480.0,2.0,0.9927332040206949,111.253454475501,101.80254552449898,56.07665639204964,92.22324188887609,16.59255499709611,107.17799999999998,105.5285,26.25
2021-06-16,DIS,176.01,176.26,173.55,174.66,10330964.0,2.0,-0.9198981359079141,180.9627524491753,170.9312475508247,44.560345524771805,-45.63044743358188,18.15660627402934,176.7566666666667,181.31666666666666,26.25
2021-06-16,GS,370.99,374.0788,365.25,371.0,3793272.0,2.0,4.648921215286634,394.1837037755235,355.50729622447653,56.36407709863956,-7.239693662108216,2.890409752970423,371.19266666666664,353.3578333333333,26.25
2021-06-16,HD,306.69,307.35,301.17,302.78,5115612.0,2.0,-3.558430114172779,321.3415929780363,303.7114070219637,45.049894912352556,-131.37835775009594,36.525895691334426,317.8,316.99216666666666,26.25
2021-06-16,HON,222.5,222.9,218.6,218.99,3445838.0,2.0,-0.5696862131701721,234.19130873631647,218.50669126368356,46.516681236755325,-140.39083048103916,30.483644830965133,226.353,224.54716666666667,26.25
2021-06-16,IBM,149.76,149.76,147.22,147.83,4363068.0,2.0,1.9972495774304662,152.19450191630864,140.89949808369136,58.82546897418566,71.20744933429455,24.045356998219862,145.98666666666668,141.49066666666667,26.25
2021-06-16,JNJ,164.8,165.75,163.4801,164.43,8489580.0,2.0,-0.6741865166007983,172.2129382295207,162.16306177047935,48.39726323832212,-111.88444071435137,26.188487657198863,167.848,165.61333333333334,26.25
2021-06-16,JPM,154.73,157.62,153.11,156.27,26977113.0,2.0,-0.25741002385183265,169.066667351376,155.777332648624,48.995551815552425,-166.05215534015852,31.86555871001535,161.92099999999996,157.32600000000002,26.25
2021-06-16,KO,55.44,55.46,54.64,54.67,17009773.0,2.0,0.30741162726666005,56.45167950452046,54.18532049547955,52.4662112639554,-12.30974868916123,1.2667893498235026,55.03033333333334,54.20983333333333,26.25
2021-06-16,MCD,237.21,237.28,233.78,235.58,3403224.0,2.0,1.0503440758514273,237.29530543317597,229.48469456682406,56.262603003894185,97.21449365158044,6.925773503580455,233.21833333333333,231.88566666666668,26.25
2021-06-16,MMM,200.57,200.99,196.8102,196.91,2519712.0,2.0,-0.03335041093629343,205.96039031271985,198.97760968728014,48.46927200062174,-234.72756995342974,17.4496627629659,202.73833333333334,199.59266666666664,26.25
2021-06-16,MRK,76.22,77.55,76.19,76.61,19967703.0,2.0,-0.48755956145038226,80.31863524321369,71.9063647567863,50.062587169417874,15.727646838757687,79.55760836178175,76.86666666666666,76.81216666666666,26.25
2021-06-16,MSFT,259.4,260.58,254.42,257.38,30480346.0,2.0,2.508800742179176,261.20968038478867,241.75831961521138,56.405466659809974,128.81045437279892,7.231772901540383,249.67300000000003,250.029,26.25
2021-06-16,NKE,130.3,131.172,129.6,130.4,8917213.0,2.0,-0.9018116416342821,137.22359335481357,129.56440664518644,45.008235622115315,-150.11380693986763,27.618019462865433,133.99366666666666,133.42966666666666,26.25
2021-06-16,NVDA,711.63,718.1871,703.377,712.41,8079359.0,2.0,32.76064534032082,759.0084784172317,566.0115215827683,64.8894879569784,104.30750746016794,44.77961005242191,631.2916666666666,605.4196666666666,26.25
2021-06-16,PG,135.18,135.58,132.65,132.78,10299331.0,2.0,-0.37834327098642007,139.17480473877478,132.23719526122525,46.41677708141694,-123.72502660194966,20.120241459830318,135.92833333333334,135.48666666666665,26.25
2021-06-16,SHW,272.25,272.77,267.51,268.48,1430332.0,2.0,-9.231758482379405,290.2112612393331,270.86273876066684,25.712758670578197,-254.99680377387423,45.70487034905906,282.009,328.87466666666666,26.25
2021-06-16,TRV,153.9,155.1854,152.68,152.79,1342903.0,2.0,-0.9216330996588624,162.60864026842918,152.1563597315708,47.13405304900094,-145.2061469478375,21.364228849174662,157.87233333333333,155.784,26.25
2021-06-16,UNH,401.1,403.1495,396.67,397.25,3813363.0,2.0,-1.0585996869061205,416.88215184203324,394.81084815796675,52.256650813069356,-131.08789423763852,1.1020091870068112,407.91266666666667,395.8198333333333,26.25
2021-06-16,V,233.62,234.18,228.0,229.6,10891841.0,2.0,1.644983831995063,235.6303700664369,223.68562993356318,53.506592663492434,41.05511775566873,0.39461683544782217,228.686,225.5581666666667,26.25
2021-06-16,VZ,57.37,57.39,56.63,56.64,18048324.0,2.0,-0.12637422012934962,57.592442266685374,56.178557733314626,46.38946916716712,-49.631778219545424,16.812330848857997,57.45,57.643,26.25
2021-06-16,WMT,139.85,140.04,136.97,137.15,10493368.0,2.0,-0.23857875577456866,143.65905991297845,138.40994008702157,45.03776950155485,-153.2220596092649,26.599723426079493,140.58033333333333,139.55616666666668,26.25
2021-06-17,AAPL,129.8,132.55,129.65,131.79,107585192.0,3.0,0.6827811962153021,131.21757527118493,122.53642472881505,54.549726760138626,200.61805066298618,19.969929800260864,126.70833333333333,128.05225,26.09
2021-06-17,AMGN,239.54,242.43,238.34,240.76,2493922.0,3.0,-1.6875928186866531,250.61517855808768,230.19882144191234,47.95701073337972,-44.046011934859195,4.333439553431816,244.15733333333336,247.103,26.09
2021-06-17,AMZN,3403.18,3497.2,3401.0,3489.24,5398048.0,3.0,41.541648137777884,3449.656556016443,3113.3684439835565,60.78701677256902,244.37143113218045,38.847671132203004,3263.7803333333336,3278.1405000000004,26.09
2021-06-17,AXP,165.97,165.9971,160.53,162.13,4587907.0,3.0,2.53859879893173,168.94092794840319,155.5640720515968,58.277181153314615,49.38939940612436,2.6642438310673198,160.13766666666666,153.889,26.09
2021-06-17,BA,241.96,243.5,237.33,239.22,11182782.0,3.0,1.7397257913317787,259.917239798216,231.34276020178396,49.72986535079003,0.9710761235992152,2.5851753308158205,239.71766666666664,242.25716666666668,26.09
2021-06-17,CAT,216.97,218.27,207.881,209.45,8620130.0,3.0,-5.280597413154908,254.75951957780325,212.1084804221968,37.1730820712811,-246.2683465834634,55.34020098472795,235.64666666666665,233.11233333333334,26.09
2021-06-17,CRM,242.0,247.18,241.2,244.43,5741045.0,3.0,5.258216366476404,249.10186411143226,220.96013588856775,58.73244795227541,108.57890121348923,33.92206199786031,228.51366666666667,226.39783333333335,26.09
2021-06-17,CSCO,53.41,53.545,53.01,53.13,20669357.0,3.0,0.40783041926922436,54.92374320293644,52.08825679706357,54.310953384493814,2.061969980434777,11.016748137018206,53.24366666666666,52.44575,26.09
2021-06-17,CVX,109.24,109.9836,105.6225,107.07,16418262.0,3.0,0.8339387427422196,111.18271189577224,102.2602881042278,52.37140644010983,15.140202990735114,5.769969521988835,107.115,105.6135,26.09
2021-06-17,DIS,174.59,176.26,173.84,174.65,10927962.0,3.0,-0.9963440407713051,180.19362372857773,172.23837627142228,44.550128786224576,-39.201735491972755,18.156606274029347,176.528,181.082,26.09
2021-06-17,GS,373.52,373.52,356.55,361.5,4485557.0,3.0,3.15753701545691,393.82389458451684,356.1791054154831,52.1479188121543,-65.05163582924156,16.288727456958043,371.322,353.85333333333335,26.09
2021-06-17,HD,303.05,305.2101,300.03,303.12,5171196.0,3.0,-3.822753828352063,321.6658506501492,302.2541493498509,45.285901630227166,-133.95750595762306,38.67776762486285,316.83566666666667,317.21116666666666,26.09
2021-06-17,HON,219.2,220.2,214.725,216.29,2735638.0,3.0,-1.2340231974985159,234.88458591896568,217.3104140810343,44.41954317933854,-183.74619415767015,40.12674427566576,226.02300000000002,224.6755,26.09
2021-06-17,IBM,147.55,148.06,145.28,145.6,4894354.0,3.0,1.6336978931566648,152.11262867761292,141.22237132238706,55.309952719197966,10.06721637653753,10.011414874039042,145.9993333333333,141.743,26.09
2021-06-17,JNJ,164.19,165.7,163.5,165.22,6799046.0,3.0,-0.6632244095663964,171.84968948531312,162.04031051468687,49.703787883532,-96.4504709351737,26.188487657198866,167.78633333333335,165.6945,26.09
2021-06-17,JPM,157.1,157.46,151.25,151.76,32346821.0,3.0,-0.9293874584355422,170.12770261908074,153.78129738091926,44.333248258455384,-209.79602165135594,37.73080320590931,161.72899999999998,157.36433333333332,26.09
2021-06-17,KO,54.67,55.15,54.645,54.95,12242151.0,3.0,0.24621007908773151,56.37169140723919,54.3433085927608,53.81947344064421,-18.03327105005455,1.266789349823507,55.062,54.26916666666667,26.09
2021-06-17,MCD,235.08,236.27,233.28,233.88,2263693.0,3.0,0.9180639693505839,237.17448349957803,229.97851650042193,54.04314458579153,51.78838509661777,3.58776429781026,233.1796666666667,232.04416666666665,26.09
2021-06-17,MMM,196.8,197.5,193.0,195.14,3057647.0,3.0,-0.5538098864820142,206.88229798706857,197.30970201293144,46.47730021261801,-331.3512760098377,31.550675644873166,202.5283333333333,199.70616666666666,26.09
2021-06-17,MRK,76.34,77.465,75.985,77.23,15872238.0,3.0,-0.3209194297302673,79.96661345593864,72.04538654406136,51.488216743473174,18.87047014274267,79.63161073203861,76.85099999999998,76.82816666666668,26.09
2021-06-17,MSFT,256.065,261.75,256.01,260.9,31240209.0,3.0,2.814347416315769,262.1299971653117,242.61600283468823,58.51297960546168,147.4815287927643,10.817981724577246,250.154,250.4176666666667,26.09
2021-06-17,NKE,129.24,129.88,127.86,128.92,9494378.0,3.0,-1.0980837473228462,137.5126900033834,128.87130999661662,43.240337973188275,-191.00465182695885,36.32918055748357,133.884,133.293,26.09
2021-06-17,NVDA,710.9827,753.4,710.2501,746.29,20945989.0,3.0,34.718210292712115,762.9858391957434,580.4001608042565,68.31355054558881,124.62723061842537,56.524235503354035,636.89,609.144,26.09
2021-06-17,PG,132.82,134.155,132.65,133.99,9370263.0,3.0,-0.42207235505074436,139.09864736682667,132.05235263317329,48.64486915178433,-125.90931600067321,20.120241459830307,135.946,135.50983333333332,26.09
2021-06-17,SHW,269.64,270.01,265.72,269.23,1618204.0,3.0,-9.152760185717398,290.8376476745942,269.0323523254058,26.042988603107702,-231.52417879707718,47.68907652043911,281.54066666666665,321.26283333333333,26.09
2021-06-17,TRV,153.24,153.57,148.6,148.87,1314878.0,3.0,-1.3985395828852063,163.4444835935506,150.50751640644935,43.16289038596896,-213.73991130245477,37.65588259705985,157.525,155.81516666666667,26.09
2021-06-17,UNH,396.0,398.07,394.61,397.35,4053420.0,3.0,-1.3460176736238623,416.7550572565643,393.7229427434356,52.3174278056607,-146.4448256925934,4.774910882667674,407.40766666666667,396.30066666666664,26.09
2021-06-17,V,229.21,233.34,229.21,232.15,8286484.0,3.0,1.586575661652347,235.6008611842475,224.4711388157525,55.68803149066289,63.64612186995589,0.3946168354478286,228.78400000000002,225.95816666666667,26.09
2021-06-17,VZ,56.65,56.9198,56.5,56.53,17212037.0,3.0,-0.1599386847133175,57.590238983532615,56.141761016467385,45.84736828458694,-67.55554126662214,19.45272126252368,57.378,57.63666666666667,26.09
2021-06-17,WMT,137.0,138.35,136.71,137.72,7203114.0,3.0,-0.406913046840657,143.799458469409,137.849541530591,46.17123730532891,-159.37391921252063,28.3318822442453,140.48433333333332,139.61916666666667,26.09
2021-06-18,AAPL,130.71,131.51,130.24,130.46,136408062.0,4.0,0.8001667902305911,131.66044729992285,122.40855270007717,52.88137017453645,165.76608054121522,19.96992980026086,126.73233333333334,128.22508333333334,28.36
2021-06-18,AMGN,239.58,241.0,236.47,238.68,8279722.0,4.0,-1.7005952816681145,248.40667056790517,231.08232943209475,46.47367347654186,-59.90228317551565,2.0785002175622505,243.73666666666668,246.98983333333334,28.36
2021-06-18,AMZN,3479.99,3507.0,3473.71,3486.9,6011722.0,4.0,49.79329581454476,3484.0251029872984,3102.9218970127017,60.6458064654668,232.14495056284855,40.196872340331545,3269.798,3284.8043333333335,28.36
2021-06-18,AXP,158.7,159.67,157.25,158.17,9119391.0,4.0,1.9282246196157757,168.60192703594475,156.16707296405525,53.66961838953829,-33.153681360047244,12.039772093383455,160.18066666666667,154.21816666666666,28.36
2021-06-18,BA,237.79,239.31,235.8,237.35,13384094.0,4.0,0.9864467789818718,258.34239202727093,233.88760797272909,48.81156677948192,-19.304314960650164,5.8149185408839115,239.969,242.22566666666668,28.36
2021-06-18,CAT,206.18,211.81,205.5,208.86,9131161.0,4.0,-6.223354729883965,256.0902604727375,208.1647395272625,36.89259416088856,-225.09564640369953,57.73747990655886,234.70633333333333,232.90616666666668,28.36
2021-06-18,CRM,241.85,246.01,241.06,242.78,10505764.0,4.0,5.152040055462294,249.40415971902277,222.55784028097733,57.64280690082817,95.30692211829638,33.422603056400135,229.338,226.95199999999997,28.36
2021-06-18,CSCO,52.805,52.84,51.88,52.07,48178828.0,4.0,0.24632288856133755,54.99903133127191,51.934968668728104,50.02863657531638,-106.48263843199467,25.853768011015994,53.23133333333333,52.48608333333333,28.36
2021-06-18,CVX,105.25,106.27,102.91,103.03,30449039.0,4.0,0.3777443500853792,111.24077884010983,102.14922115989019,47.34308295537597,-103.65483247820463,19.439750474991925,106.91533333333334,105.58566666666665,28.36
2021-06-18,DIS,173.14,173.86,172.115,172.42,16893665.0,4.0,-1.2227749458264725,179.99443971263267,172.54356028736734,42.31214521403265,-83.1804506642093,25.267846231778634,176.21566666666666,180.87699999999998,28.36
2021-06-18,GS,356.52,358.38,348.125,348.83,8147806.0,4.0,0.9423780325082589,395.63045306020433,353.2775469397957,47.26957432864527,-161.59695090092305,26.750539922246613,370.7506666666667,354.1896666666667,28.36
2021-06-18,HD,299.25,303.83,298.4,302.61,12440231.0,4.0,-4.02696467190151,321.66280178574357,300.92819821425644,44.98608991381604,-139.07773084112068,41.69872330661946,315.67,317.3755,28.36
2021-06-18,HON,213.6,215.29,211.96,212.5,7354127.0,4.0,-2.042788376701651,236.19179440838087,215.0402055916192,41.690242263553266,-224.91491129188657,45.855629072415574,225.48433333333332,224.68016666666668,28.36
2021-06-18,IBM,144.48,144.68,143.04,143.12,12614663.0,4.0,1.132411554843486,152.16637152783613,141.09262847216382,51.75184091979017,-69.13091129251167,3.468256443307122,145.82266666666666,141.95133333333334,28.36
2021-06-18,JNJ,163.27,164.19,161.79,161.98,17975689.0,4.0,-0.9055392897011529,171.46982768659586,161.51117231340413,44.88249977850138,-147.2973566257403,34.200637324422885,167.59433333333334,165.69566666666665,28.36
2021-06-18,JPM,149.3,149.7,147.56,147.92,55309289.0,4.0,-1.751598981731206,171.6166382511081,151.0013617488919,40.90481087815584,-281.37901944455376,47.34356147482499,161.3033333333333,157.31933333333333,28.36
2021-06-18,KO,54.51,54.62,53.72,53.77,43099715.0,4.0,0.10132328118016432,56.51583588440957,54.111164115590455,47.877165238301814,-126.22192724932142,18.95027064276201,55.03633333333334,54.306666666666665,28.36
2021-06-18,MCD,231.47,232.89,228.82,229.62,6026008.0,4.0,0.4641343819855024,237.41857371005068,229.47842628994925,49.02934240632168,-105.45313463474734,20.17397317906769,233.00500000000002,232.13700000000003,28.36
2021-06-18,MMM,193.04,193.57,191.53,191.6,7082696.0,4.0,-1.2376592204681458,208.30143803128368,194.88556196871633,42.835054329460355,-358.60331402196164,36.05540357542595,202.168,199.72133333333332,28.36
2021-06-18,MRK,76.74,77.22,76.155,76.61,26295535.0,4.0,-0.23616240995262672,79.4388108211429,72.26818917885713,50.01124700266094,13.43220403041703,79.63161073203861,76.812,76.83433333333332,28.36
2021-06-18,MSFT,259.63,262.3,258.75,259.43,47008401.0,4.0,2.9043985437297692,262.84939290760474,243.1916070923953,57.3159317771906,140.815250888783,12.517393240839409,250.47733333333335,250.81716666666665,28.36
2021-06-18,NKE,126.68,129.03,126.68,128.41,12868980.0,4.0,-1.280028174887093,137.76902795362827,128.12897204637176,42.64323804072502,-198.8318194571452,41.43840449699064,133.71466666666666,133.21383333333333,28.36
2021-06-18,NVDA,751.36,775.0,743.36,745.55,26156459.0,4.0,35.79723456831539,766.9762271972855,592.5147728027144,68.16335154512753,134.24003427985787,61.84535242880681,642.3776666666666,613.1411666666667,28.36
2021-06-18,PG,133.34,133.35,131.94,132.03,20492484.0,4.0,-0.6078763684338924,138.94392241531736,131.6100775846826,45.47616227447043,-171.7357362267189,24.752438883660123,135.84233333333333,135.501,28.36
2021-06-18,SHW,266.86,270.03,266.11,268.16,3056440.0,4.0,-9.071918099321579,291.2293847058259,267.197615294174,25.873242879765783,-200.0585249197603,47.6246409857575,280.96633333333335,313.66299999999995,28.36
2021-06-18,TRV,146.84,147.52,144.44,144.76,4259623.0,4.0,-2.084109738314538,164.66827349934445,147.87872650065552,39.548828953551876,-292.16146765525184,49.140444757018905,157.00033333333334,155.73983333333334,28.36
2021-06-18,UNH,387.28,392.66,387.25,389.37,7695919.0,4.0,-2.192444669785914,417.66547814548153,390.8855218545185,47.342325041301756,-208.500012508412,22.074763935060492,406.5543333333334,396.61350000000004,28.36
2021-06-18,V,230.45,232.18,229.2209,230.41,11790562.0,4.0,1.3839302215074554,235.5362791452688,224.93272085473114,53.902796917934396,39.884654011103585,0.3946168354478292,228.75366666666667,226.3305,28.36
2021-06-18,VZ,56.31,56.31,55.57,55.82,48662550.0,4.0,-0.24105114346470913,57.67990483838411,55.95509516161588,42.52892756942143,-135.0030847187491,35.184894377398265,57.26233333333334,57.61683333333333,28.36
2021-06-18,WMT,135.44,136.388,134.4,135.17,20742561.0,4.0,-0.7375805051193538,144.26888904625525,136.65511095374472,42.14855182185593,-235.94097794909368,41.45364551917126,140.28833333333333,139.65349999999998,28.36
2021-06-21,AAPL,130.3,132.41,129.21,132.3,90375931.0,0.0,1.0297974773909289,132.49635335369106,122.25964664630894,54.85730764318369,184.03878510531945,11.711998789880113,126.80199999999999,128.42025,26.5
2021-06-21,AMGN,239.64,240.9079,237.65,240.24,2508622.0,0.0,-1.5669579488853458,246.07227271907726,232.33972728092272,47.72808696449105,-47.3438779122075,2.078500217562254,243.27100000000002,246.88966666666664,26.5
2021-06-21,AMZN,3476.42,3482.0,3434.0,3453.96,3464353.0,0.0,53.06312466882673,3504.3845079608623,3107.6504920391385,58.6613630867868,173.68157525139551,27.96758365168933,3275.2096666666666,3291.599333333333,26.5
2021-06-21,AXP,160.08,165.21,159.13,164.9,4165767.0,0.0,1.9649032583896826,168.52252893398568,157.04947106601432,59.32364544391299,48.87308753753632,10.980123773359713,160.37800000000001,154.59516666666664,26.5
2021-06-21,BA,238.66,245.62,237.25,245.28,15737882.0,0.0,1.0176219484629314,257.66731901314995,235.60868098685006,52.64744556484592,16.56189178520961,7.679189244986128,240.296,242.19383333333334,26.5
2021-06-21,CAT,211.55,215.23,211.4,213.21,6181075.0,0.0,-6.544052288804039,256.18415378509843,205.66784621490154,40.32679315072899,-158.50172088047626,45.72669665833774,233.78033333333332,232.72216666666665,26.5
2021-06-21,CRM,243.45,244.72,238.89,244.48,6620677.0,0.0,5.145753315431733,249.4263801774118,224.72561982258824,58.464135308281705,85.63061484364698,25.657765212507037,230.27066666666667,227.60266666666666,26.5
2021-06-21,CSCO,52.365,53.41,52.29,53.18,19986314.0,0.0,0.2055255595046077,54.96468708246177,52.044312917538214,53.96103312846622,-27.96922509734866,15.471914863360093,53.22299999999999,52.53058333333333,26.5
2021-06-21,CVX,104.1,106.435,103.93,106.05,16244838.0,0.0,0.2569339928746359,111.18656074444944,102.39643925555056,50.982477686165865,-49.524383115157626,18.323603199521607,106.78299999999999,105.602,26.5
2021-06-21,DIS,172.13,174.26,171.3124,173.97,11317126.0,0.0,-1.2625965957035703,179.7846890289714,172.9103109710286,44.32323748276546,-66.95191263531089,28.363619121294963,175.85333333333335,180.66133333333335,26.5
2021-06-21,GS,352.89,357.97,351.04,357.54,3050519.0,0.0,-0.10906992316387232,396.23814316123486,351.7978568387652,50.558768845933336,-120.77047634449018,26.75053992224662,370.3056666666667,354.63950000000006,26.5
